"seq_pre_venda";"dta_emissao";"hra_emissao";"cod_pessoa_cliente";"cod_pessoa_representante";"val_total_pre_venda";"ind_status"
49.489;15/07/2017 00:00;"09:33";1;685;22,7;"FA"
49.490;15/07/2017 00:00;"09:47";1;685;111,5;"FA"
49.491;15/07/2017 00:00;"09:49";1;685;71,4;"FA"
49.010;12/07/2017 00:00;"17:55";1.146;1.568;216,84;"FA"
48.807;11/07/2017 00:00;"17:14";1.463;2.300;356,6;"CC"
48.932;12/07/2017 00:00;"14:59";2.280;19;749;"CC"
49.130;13/07/2017 00:00;"14:47";1.387;18;294,5;"CC"
49.261;14/07/2017 00:00;"12:40";1.068;3.049;155,48;"CC"
49.344;14/07/2017 00:00;"15:57";2.019;18;327,47;"CC"
49.241;14/07/2017 00:00;"11:07";67;18;766,32;"CC"
49.374;14/07/2017 00:00;"16:47";243;3.455;247,5;"CC"
49.492;17/07/2017 00:00;"09:56";1.904;1.568;84;"FA"
49.553;17/07/2017 00:00;"15:15";758;1.568;5618;"FA"
49.543;17/07/2017 00:00;"14:44";1.563;18;1124,7;"FA"
49.494;17/07/2017 00:00;"10:06";495;2.300;387,76;"FA"
49.496;17/07/2017 00:00;"10:18";50;3.456;934,8;"FA"
49.495;17/07/2017 00:00;"10:15";1.973;2.481;257,22;"FA"
49.545;17/07/2017 00:00;"14:55";1.048;2.300;769,29;"FA"
49.554;17/07/2017 00:00;"15:17";758;1.568;3922;"FA"
49.535;17/07/2017 00:00;"14:24";716;18;291,07;"FA"
49.502;17/07/2017 00:00;"11:03";992;1.568;124,56;"FA"
49.493;17/07/2017 00:00;"10:03";170;2.300;515,03;"FA"
49.497;17/07/2017 00:00;"10:21";3.318;3.231;274,9;"FA"
49.519;17/07/2017 00:00;"13:45";3.619;2.481;228,01;"FA"
49.542;17/07/2017 00:00;"14:43";1.166;2.300;560,52;"FA"
49.551;17/07/2017 00:00;"15:13";767;1.568;8777,5;"FA"
49.531;17/07/2017 00:00;"14:20";3.183;3.421;715,22;"FA"
49.569;17/07/2017 00:00;"15:56";2.366;2.300;322,2;"FA"
49.567;17/07/2017 00:00;"15:54";657;3.231;1864;"FA"
49.525;17/07/2017 00:00;"14:09";3.616;3.456;105;"CC"
49.485;15/07/2017 00:00;"09:02";1;22;33460,5;"FA"
48.872;12/07/2017 00:00;"10:54";3.375;3.231;210;"CC"
49.522;17/07/2017 00:00;"13:50";3.621;2.481;1177,51;"FA"
49.064;13/07/2017 00:00;"10:52";3.266;3.231;399;"CC"
48.863;12/07/2017 00:00;"10:43";3.317;3.231;210;"CC"
49.518;17/07/2017 00:00;"13:43";2.507;2.481;453,6;"FA"
49.517;17/07/2017 00:00;"13:42";2.002;2.481;228,01;"FA"
49.498;17/07/2017 00:00;"10:43";363;3.049;269,85;"FA"
49.510;17/07/2017 00:00;"11:37";3.405;3.231;172,48;"FA"
49.501;17/07/2017 00:00;"10:57";2.460;2.182;289,24;"FA"
49.505;17/07/2017 00:00;"11:22";2.367;2.182;1022,26;"FA"
49.504;17/07/2017 00:00;"11:16";3.437;3.421;3059,91;"FA"
49.499;17/07/2017 00:00;"10:46";1.933;3.455;318,4;"FA"
49.508;17/07/2017 00:00;"11:30";2.137;3.456;687,19;"FA"
49.503;17/07/2017 00:00;"11:04";2.953;3.456;452,41;"FA"
49.514;17/07/2017 00:00;"12:24";3.153;3.049;506,7;"FA"
49.506;17/07/2017 00:00;"11:25";3.618;2.182;173,22;"FA"
49.507;17/07/2017 00:00;"11:28";3.053;2.182;1019,97;"FA"
49.512;17/07/2017 00:00;"11:58";2.953;3.456;452,4;"CC"
49.509;17/07/2017 00:00;"11:34";3.348;3.231;151,42;"FA"
49.511;17/07/2017 00:00;"11:51";2.000;2.300;359,64;"FA"
49.513;17/07/2017 00:00;"12:23";3.153;3.049;232,8;"FA"
49.516;17/07/2017 00:00;"13:03";331;3.455;446,7;"FA"
49.515;17/07/2017 00:00;"12:55";3.570;3.457;155,04;"FA"
49.521;17/07/2017 00:00;"13:50";3.544;3.421;1083,31;"FA"
49.520;17/07/2017 00:00;"13:47";286;2.481;2852;"FA"
49.500;17/07/2017 00:00;"10:45";3.364;3.231;362,66;"CC"
49.523;17/07/2017 00:00;"14:02";1;685;22;"FA"
49.527;17/07/2017 00:00;"14:15";1.331;2.300;386,96;"FA"
49.530;17/07/2017 00:00;"14:18";390;18;286,51;"FA"
49.524;17/07/2017 00:00;"14:07";1;685;101,9;"FA"
49.534;17/07/2017 00:00;"14:22";1.000;19;2876,05;"FA"
49.528;17/07/2017 00:00;"14:19";1;685;29;"FA"
49.526;17/07/2017 00:00;"14:16";1;685;26,4;"FA"
49.532;17/07/2017 00:00;"14:21";386;18;360,12;"FA"
49.537;17/07/2017 00:00;"14:31";263;2.300;512,5;"FA"
49.529;17/07/2017 00:00;"14:17";519;18;253,77;"FA"
49.533;17/07/2017 00:00;"14:23";320;2.300;249,1;"FA"
49.539;17/07/2017 00:00;"14:35";69;18;4115,31;"FA"
49.536;17/07/2017 00:00;"14:30";1;685;278;"FA"
49.538;17/07/2017 00:00;"14:37";1;685;22;"FA"
49.540;17/07/2017 00:00;"14:40";1;685;108;"FA"
49.541;17/07/2017 00:00;"14:40";2.040;19;876;"FA"
49.544;17/07/2017 00:00;"14:50";1;685;250,72;"FA"
49.546;17/07/2017 00:00;"15:02";1;685;144;"FA"
49.547;17/07/2017 00:00;"15:08";1;685;160,75;"FA"
49.549;17/07/2017 00:00;"15:09";877;18;155,11;"FA"
49.548;17/07/2017 00:00;"15:11";1;685;81;"FA"
49.555;17/07/2017 00:00;"15:18";1.881;3.455;171,36;"FA"
49.556;17/07/2017 00:00;"15:20";2.769;2.300;1686;"FA"
49.559;17/07/2017 00:00;"15:29";3.565;3.457;367,63;"FA"
49.550;17/07/2017 00:00;"15:15";1;685;60,37;"FA"
49.564;17/07/2017 00:00;"15:41";1.544;3.231;990;"FA"
49.560;17/07/2017 00:00;"15:34";3.510;3.421;5099,85;"FA"
49.572;17/07/2017 00:00;"16:00";3.390;19;4048;"FA"
49.565;17/07/2017 00:00;"15:44";1.183;19;469,99;"FA"
49.558;17/07/2017 00:00;"15:21";1.255;19;460,68;"FA"
49.566;17/07/2017 00:00;"15:50";1;685;301,8;"FA"
49.561;17/07/2017 00:00;"15:39";1.360;2.300;279,4;"FA"
49.557;17/07/2017 00:00;"15:21";3.194;2.481;159,1;"FA"
49.562;17/07/2017 00:00;"15:38";3.123;19;1754,38;"FA"
49.563;17/07/2017 00:00;"15:39";1.019;3.231;2150;"FA"
49.552;17/07/2017 00:00;"15:14";3.300;3.231;199,08;"FA"
49.568;17/07/2017 00:00;"15:54";603;19;2928,84;"FA"
49.573;17/07/2017 00:00;"16:02";610;19;1840;"FA"
49.581;15/07/2017 00:00;"16:20";1;685;194,35;"FA"
49.585;17/07/2017 00:00;"16:27";3.353;3.231;347,17;"FA"
49.578;17/07/2017 00:00;"16:12";2.005;2.481;160,68;"FA"
49.571;17/07/2017 00:00;"16:01";1.368;2.300;943,5;"FA"
49.574;17/07/2017 00:00;"16:02";1.697;3.456;476,64;"FA"
49.579;17/07/2017 00:00;"16:14";3.475;3.457;155,7;"FA"
49.570;17/07/2017 00:00;"15:58";3.388;3.231;2253,6;"FA"
49.582;17/07/2017 00:00;"16:19";3.275;3.231;171,5;"FA"
49.577;17/07/2017 00:00;"16:10";205;3.455;1083,31;"FA"
49.595;17/07/2017 00:00;"16:48";3.148;22;56196;"FA"
49.583;17/07/2017 00:00;"16:23";3.169;19;4421,96;"FA"
49.575;17/07/2017 00:00;"16:03";609;19;6541,2;"FA"
49.576;17/07/2017 00:00;"16:10";979;3.231;1448,73;"FA"
49.580;17/07/2017 00:00;"16:16";3.342;3.231;416,36;"FA"
49.584;17/07/2017 00:00;"16:23";1.564;3.455;2203,8;"FA"
49.621;17/07/2017 00:00;"17:24";1.059;3.456;574,56;"FA"
49.623;17/07/2017 00:00;"17:27";3.479;3.457;663;"FA"
49.586;17/07/2017 00:00;"16:27";511;1.568;275,39;"FA"
49.636;17/07/2017 00:00;"17:59";2.524;1.568;212;"FA"
49.600;17/07/2017 00:00;"16:58";1.272;1.568;115,12;"FA"
49.587;17/07/2017 00:00;"16:29";3.505;3.421;758,33;"FA"
49.619;17/07/2017 00:00;"17:19";3.567;3.456;286,44;"FA"
49.618;17/07/2017 00:00;"17:16";3.247;3.231;1080,03;"FA"
49.624;17/07/2017 00:00;"17:29";1.589;2.300;210;"FA"
49.597;17/07/2017 00:00;"16:52";1.130;1.568;229,54;"FA"
49.635;17/07/2017 00:00;"17:57";1.157;1.568;246,48;"FA"
49.588;15/07/2017 00:00;"16:36";1;685;135,64;"FA"
49.590;17/07/2017 00:00;"16:40";3.477;3.457;510,6;"CC"
49.594;15/07/2017 00:00;"16:50";1;685;44;"FA"
49.620;17/07/2017 00:00;"17:21";2.278;2.481;374,14;"FA"
49.589;15/07/2017 00:00;"16:39";1;685;27;"FA"
49.614;17/07/2017 00:00;"17:14";2.624;2.481;222,36;"FA"
49.593;17/07/2017 00:00;"16:44";2.990;19;672,46;"FA"
49.592;17/07/2017 00:00;"16:42";3.302;3.231;164,88;"FA"
49.591;15/07/2017 00:00;"16:45";1;685;204;"FA"
49.604;15/07/2017 00:00;"17:07";1;685;93,45;"FA"
49.598;15/07/2017 00:00;"17:00";1;685;278;"FA"
49.596;15/07/2017 00:00;"16:55";1;685;28,3;"FA"
49.603;15/07/2017 00:00;"17:04";1;685;47,76;"FA"
49.602;17/07/2017 00:00;"17:00";3.589;3.457;622,07;"FA"
49.622;17/07/2017 00:00;"17:29";1;685;136;"FA"
49.613;17/07/2017 00:00;"17:12";3.553;3.456;215,28;"FA"
49.599;17/07/2017 00:00;"16:58";2.421;2.182;248,89;"FA"
49.601;17/07/2017 00:00;"17:00";524;2.182;245,4;"FA"
49.611;17/07/2017 00:00;"17:12";1.642;2.481;235;"FA"
49.612;17/07/2017 00:00;"17:16";1.416;2.300;2682,55;"FA"
49.627;17/07/2017 00:00;"17:30";3.479;3.457;2163,34;"FA"
49.626;17/07/2017 00:00;"17:29";2.900;2.481;1857;"FA"
49.625;17/07/2017 00:00;"17:31";1;685;31,14;"FA"
49.629;17/07/2017 00:00;"17:42";1;685;69,5;"FA"
49.640;15/07/2017 00:00;"18:33";1;685;31,15;"FA"
49.639;17/07/2017 00:00;"18:18";1;685;102,42;"FA"
49.628;17/07/2017 00:00;"17:35";3.085;3.457;3565,14;"FA"
49.632;17/07/2017 00:00;"17:51";1.768;3.456;2511,6;"FA"
49.631;15/07/2017 00:00;"17:55";1;685;118;"FA"
49.637;17/07/2017 00:00;"18:06";616;2.481;500,22;"FA"
49.634;15/07/2017 00:00;"18:01";1;685;17;"FA"
49.630;17/07/2017 00:00;"17:51";1;685;94;"FA"
49.646;15/07/2017 00:00;"19:07";1;685;50;"FA"
49.633;17/07/2017 00:00;"17:51";1.294;2.481;299,41;"FA"
49.644;15/07/2017 00:00;"18:53";1;685;148,6;"FA"
49.645;15/07/2017 00:00;"19:04";1;685;66;"FA"
49.638;15/07/2017 00:00;"18:09";1;685;83,7;"FA"
49.641;15/07/2017 00:00;"18:36";1;685;65;"FA"
49.642;15/07/2017 00:00;"18:46";1;685;25,9;"FA"
49.643;15/07/2017 00:00;"18:49";1;685;95,4;"FA"
49.647;15/07/2017 00:00;"19:10";1;685;22;"FA"
49.648;15/07/2017 00:00;"19:17";1;685;33;"FA"
49.649;17/07/2017 00:00;"19:20";1;685;22;"FA"
49.650;17/07/2017 00:00;"19:24";1;685;32,5;"FA"
49.655;15/07/2017 00:00;"19:47";1;685;77,45;"FA"
49.653;17/07/2017 00:00;"19:35";1;685;60;"FA"
49.659;18/07/2017 00:00;"09:24";758;17;160;"FA"
49.651;17/07/2017 00:00;"19:28";1;685;20;"FA"
49.661;18/07/2017 00:00;"10:06";2.988;3.421;1101,53;"FA"
49.660;18/07/2017 00:00;"09:45";969;1.568;170,04;"FA"
49.664;18/07/2017 00:00;"10:12";3.287;3.231;431,1;"FA"
49.663;18/07/2017 00:00;"10:09";3.257;3.231;2100;"FA"
49.654;17/07/2017 00:00;"19:40";1;685;129,14;"FA"
49.652;17/07/2017 00:00;"19:32";1;685;51,8;"FA"
49.656;17/07/2017 00:00;"08:17";3.130;22;16674;"FA"
49.665;18/07/2017 00:00;"10:15";307;2.300;231,86;"FA"
49.657;18/07/2017 00:00;"08:48";722;3.049;1560,48;"FA"
49.658;18/07/2017 00:00;"08:51";992;1.568;103,64;"FA"
49.662;18/07/2017 00:00;"10:11";319;2.300;313,03;"FA"
49.667;18/07/2017 00:00;"10:16";247;2.481;664,44;"FA"
49.666;18/07/2017 00:00;"10:14";3.473;3.231;207,84;"FA"
49.668;18/07/2017 00:00;"10:16";3.316;3.231;156,5;"FA"
49.669;18/07/2017 00:00;"10:18";3.317;3.231;211,49;"FA"
49.670;18/07/2017 00:00;"10:24";1.027;3.049;24,3;"FA"
49.672;18/07/2017 00:00;"10:27";3.255;3.231;211,49;"FA"
49.677;18/07/2017 00:00;"10:51";3.265;3.231;348,02;"FA"
49.671;18/07/2017 00:00;"10:25";3.237;3.231;576,29;"FA"
49.674;18/07/2017 00:00;"10:36";1.283;2.182;206,12;"FA"
49.678;18/07/2017 00:00;"11:02";3.078;3.421;743,9;"FA"
49.743;18/07/2017 00:00;"17:19";174;2.182;4771,76;"FA"
49.711;18/07/2017 00:00;"15:08";888;18;1748;"FA"
49.675;15/07/2017 00:00;"10:49";1;685;72;"FA"
49.673;18/07/2017 00:00;"10:32";174;2.182;1126,56;"FA"
49.676;18/07/2017 00:00;"10:48";3.239;3.231;2220;"FA"
49.748;18/07/2017 00:00;"17:27";3.053;2.182;228;"FA"
49.747;18/07/2017 00:00;"17:25";3.419;2.182;371,1;"FA"
49.679;18/07/2017 00:00;"11:08";1.139;2.300;307,88;"FA"
49.749;18/07/2017 00:00;"17:29";246;2.182;1148,22;"FA"
49.746;18/07/2017 00:00;"17:23";244;2.182;1157,36;"FA"
49.745;18/07/2017 00:00;"17:22";244;2.182;2580,4;"FA"
49.680;18/07/2017 00:00;"11:58";3.625;1.568;460;"FA"
49.685;18/07/2017 00:00;"13:08";1.284;18;151,48;"FA"
49.687;18/07/2017 00:00;"13:22";1.417;3.456;2541,1;"FA"
49.682;18/07/2017 00:00;"12:55";725;18;593,7;"FA"
49.689;18/07/2017 00:00;"13:29";3.583;3.421;3100,74;"FA"
49.684;18/07/2017 00:00;"13:04";3.269;3.231;625,92;"FA"
49.681;18/07/2017 00:00;"12:02";537;3.456;382,02;"FA"
49.686;18/07/2017 00:00;"13:20";836;18;772,87;"FA"
49.692;18/07/2017 00:00;"13:38";3.164;18;155,06;"FA"
49.690;18/07/2017 00:00;"13:36";3.241;3.231;214,2;"FA"
49.683;18/07/2017 00:00;"13:00";852;3.455;153,42;"FA"
49.694;18/07/2017 00:00;"13:43";3.367;3.231;1071,13;"FA"
49.695;18/07/2017 00:00;"13:47";3.250;3.231;472,19;"FA"
49.698;18/07/2017 00:00;"13:57";3.258;3.231;264,92;"FA"
49.696;18/07/2017 00:00;"13:49";948;2.182;193,7;"FA"
49.693;18/07/2017 00:00;"13:39";3.273;3.231;579;"FA"
49.691;18/07/2017 00:00;"13:37";993;2.182;383,18;"FA"
49.699;18/07/2017 00:00;"14:00";3.629;3.231;179,04;"FA"
49.688;18/07/2017 00:00;"13:27";3.301;3.231;488,4;"CC"
51.324;31/07/2017 00:00;"11:02";1;685;11,5;"FA"
49.700;18/07/2017 00:00;"14:03";1.285;22;37800;"FA"
49.701;18/07/2017 00:00;"14:05";3.503;3.421;3426,89;"FA"
49.744;18/07/2017 00:00;"17:21";67;18;637,42;"FA"
49.753;18/07/2017 00:00;"17:49";3.148;22;51334,56;"FA"
49.756;18/07/2017 00:00;"17:54";33;22;50776;"FA"
49.716;18/07/2017 00:00;"15:20";3.523;22;43170;"FA"
49.741;18/07/2017 00:00;"17:15";3.256;3.457;3084,2;"FA"
49.739;18/07/2017 00:00;"17:10";2.968;3.457;3426,89;"FA"
49.697;18/07/2017 00:00;"13:56";3.627;3.457;1747,98;"FA"
49.705;18/07/2017 00:00;"14:44";123;3.456;1567,75;"FA"
49.704;18/07/2017 00:00;"14:26";3.472;3.421;3084,2;"FA"
49.708;18/07/2017 00:00;"14:56";1.603;3.456;1627,8;"FA"
49.709;18/07/2017 00:00;"15:05";2.226;18;358,9;"FA"
49.703;18/07/2017 00:00;"14:19";1.222;2.300;154,8;"FA"
49.712;18/07/2017 00:00;"15:09";2.524;1.568;424;"FA"
49.710;18/07/2017 00:00;"15:07";1.251;2.300;3045,15;"FA"
49.702;18/07/2017 00:00;"14:16";152;2.300;3630,35;"FA"
49.707;18/07/2017 00:00;"14:55";2.239;18;334,88;"FA"
49.713;18/07/2017 00:00;"15:10";1.251;2.300;1080,03;"FA"
49.706;18/07/2017 00:00;"14:47";3.259;3.231;3453,07;"FA"
49.720;18/07/2017 00:00;"15:28";3.100;1.568;281,7;"FA"
49.717;18/07/2017 00:00;"15:22";1.928;19;3565;"FA"
49.715;18/07/2017 00:00;"15:17";226;18;1747,98;"FA"
49.718;18/07/2017 00:00;"15:24";1.096;19;3657;"FA"
49.714;18/07/2017 00:00;"15:18";3.152;2.300;594,7;"FA"
49.719;18/07/2017 00:00;"15:28";2.822;19;11350,99;"FA"
49.721;18/07/2017 00:00;"15:29";889;18;554,91;"FA"
49.729;18/07/2017 00:00;"16:37";899;2.300;334,8;"FA"
49.722;18/07/2017 00:00;"15:44";1.970;1.568;1575;"FA"
49.725;18/07/2017 00:00;"16:09";1.510;18;1983,02;"FA"
49.247;14/07/2017 00:00;"11:16";226;18;5175,66;"FA"
49.728;18/07/2017 00:00;"16:24";1.016;3.455;548,53;"FA"
49.726;18/07/2017 00:00;"16:11";3.282;3.231;505;"FA"
49.723;18/07/2017 00:00;"15:49";2.170;18;1020;"FA"
49.727;18/07/2017 00:00;"16:14";3.281;3.231;1095,05;"FA"
49.734;18/07/2017 00:00;"16:49";162;2.300;675,77;"FA"
49.724;18/07/2017 00:00;"16:02";3.106;18;171,3;"FA"
49.736;18/07/2017 00:00;"16:50";516;2.481;379,5;"FA"
49.735;18/07/2017 00:00;"16:49";496;2.481;172,4;"FA"
49.732;18/07/2017 00:00;"16:46";1.737;2.481;1563,63;"FA"
49.730;18/07/2017 00:00;"16:41";119;2.481;1080,03;"FA"
49.738;18/07/2017 00:00;"17:05";325;3.455;405,58;"FA"
49.733;18/07/2017 00:00;"16:48";1.026;2.481;296,01;"FA"
49.731;18/07/2017 00:00;"16:42";2.135;2.481;449,12;"FA"
49.737;18/07/2017 00:00;"17:02";2.179;2.481;468,6;"FA"
49.742;18/07/2017 00:00;"17:18";3.123;19;446,38;"FA"
49.740;18/07/2017 00:00;"17:15";3.068;18;374,46;"FA"
49.766;15/07/2017 00:00;"10:17";1;685;22;"FA"
49.752;18/07/2017 00:00;"17:44";1.992;3.456;158,52;"FA"
49.759;19/07/2017 00:00;"08:50";746;1.568;298,06;"FA"
49.750;18/07/2017 00:00;"17:32";1.729;3.421;4175,12;"FA"
49.754;18/07/2017 00:00;"17:52";1.788;2.300;3487,65;"FA"
49.758;19/07/2017 00:00;"08:43";1.788;2.300;405,6;"FA"
49.755;18/07/2017 00:00;"17:55";2.176;2.300;210;"FA"
49.751;18/07/2017 00:00;"17:40";3.632;3.456;170,95;"FA"
49.763;15/07/2017 00:00;"09:57";1;685;185,7;"FA"
49.762;15/07/2017 00:00;"09:46";1;685;88,88;"FA"
49.757;18/07/2017 00:00;"18:02";3.458;3.421;3084,2;"FA"
49.761;15/07/2017 00:00;"09:39";1;685;147,87;"FA"
49.760;19/07/2017 00:00;"09:26";1.297;1.568;151,8;"FA"
49.764;15/07/2017 00:00;"10:03";1;685;190,8;"FA"
49.765;15/07/2017 00:00;"10:13";1;685;80;"FA"
49.768;15/07/2017 00:00;"10:20";1;685;8,5;"FA"
49.769;19/07/2017 00:00;"10:18";3.173;2.182;616,21;"FA"
49.772;19/07/2017 00:00;"10:21";3.053;2.182;155,7;"FA"
49.771;15/07/2017 00:00;"10:24";1;685;12;"FA"
49.773;19/07/2017 00:00;"10:22";939;3.455;1087,79;"FA"
49.770;19/07/2017 00:00;"10:19";182;2.182;569,99;"FA"
49.785;15/07/2017 00:00;"10:55";1;685;278;"FA"
49.777;15/07/2017 00:00;"10:34";1;685;80,68;"FA"
49.798;15/07/2017 00:00;"11:22";1;685;278;"FA"
49.781;15/07/2017 00:00;"10:44";1;685;27;"FA"
49.776;15/07/2017 00:00;"10:30";1;685;140,45;"FA"
49.795;15/07/2017 00:00;"11:13";1;685;80,5;"FA"
49.784;15/07/2017 00:00;"10:52";1;685;99;"FA"
49.790;15/07/2017 00:00;"11:04";1;685;25;"FA"
49.779;15/07/2017 00:00;"10:37";1;685;349,7;"FA"
49.782;15/07/2017 00:00;"10:49";1;685;62,8;"FA"
49.789;15/07/2017 00:00;"11:01";1;685;105;"FA"
49.787;15/07/2017 00:00;"10:58";1;685;47,6;"FA"
49.793;15/07/2017 00:00;"11:07";1;685;69,68;"FA"
49.794;15/07/2017 00:00;"11:10";1;685;25;"FA"
49.797;15/07/2017 00:00;"11:18";1;685;348,65;"FA"
49.802;15/07/2017 00:00;"11:35";1;685;210;"FA"
49.804;15/07/2017 00:00;"11:38";1;685;65;"FA"
49.806;15/07/2017 00:00;"11:42";1;685;88,5;"FA"
49.767;19/07/2017 00:00;"10:15";1.630;2.481;1459,68;"FA"
49.780;19/07/2017 00:00;"10:37";1.259;3.049;206,35;"FA"
49.778;19/07/2017 00:00;"10:30";1.874;2.182;804,81;"FA"
49.786;19/07/2017 00:00;"10:52";3.445;3.421;3095,09;"FA"
49.792;19/07/2017 00:00;"11:03";3.393;3.231;574,96;"FA"
49.801;19/07/2017 00:00;"11:31";560;18;202,8;"FA"
49.774;19/07/2017 00:00;"10:25";3.031;2.300;783,84;"FA"
49.783;19/07/2017 00:00;"10:46";442;1.568;162,15;"FA"
49.775;19/07/2017 00:00;"10:25";724;2.182;403,84;"FA"
49.788;19/07/2017 00:00;"10:56";1.102;18;1147,5;"FA"
49.800;19/07/2017 00:00;"11:21";1.723;2.300;375,36;"FA"
49.791;19/07/2017 00:00;"11:00";3.026;3.231;467,2;"FA"
49.796;19/07/2017 00:00;"11:10";3.638;3.456;256,68;"FA"
49.808;19/07/2017 00:00;"11:43";447;2.300;136;"FA"
49.809;19/07/2017 00:00;"11:45";478;2.182;3279,23;"FA"
49.803;19/07/2017 00:00;"11:33";2.449;3.421;777,59;"FA"
49.805;19/07/2017 00:00;"11:36";771;2.300;382,89;"FA"
49.810;19/07/2017 00:00;"11:49";2.312;2.300;1177,51;"FA"
49.835;19/07/2017 00:00;"14:06";2.730;18;4266,57;"FA"
49.930;19/07/2017 00:00;"18:01";1;685;134,8;"FA"
49.807;19/07/2017 00:00;"11:40";2.893;2.182;7258,38;"FA"
49.883;19/07/2017 00:00;"16:05";3.493;3.421;322,2;"FA"
49.811;15/07/2017 00:00;"11:51";1;685;199,93;"FA"
49.814;19/07/2017 00:00;"12:05";1.889;19;228,01;"FA"
49.817;15/07/2017 00:00;"12:11";1;685;51,98;"FA"
49.812;15/07/2017 00:00;"12:01";1;685;181,99;"FA"
49.815;19/07/2017 00:00;"12:06";3.531;3.421;299,41;"FA"
49.821;18/07/2017 00:00;"12:27";1;685;56,64;"FA"
49.813;15/07/2017 00:00;"12:06";1;685;68,5;"FA"
49.820;18/07/2017 00:00;"12:23";1;685;155,4;"FA"
49.818;19/07/2017 00:00;"12:08";3.626;19;228,01;"FA"
49.816;19/07/2017 00:00;"12:07";950;19;1421,59;"FA"
49.819;18/07/2017 00:00;"12:20";1;685;167,16;"FA"
49.834;18/07/2017 00:00;"14:03";1;685;66;"FA"
49.830;18/07/2017 00:00;"13:45";1;685;63,64;"FA"
49.831;19/07/2017 00:00;"13:45";1.792;3.457;1428;"FA"
49.829;19/07/2017 00:00;"13:39";3.256;3.457;36;"FA"
49.828;18/07/2017 00:00;"13:38";1;685;118;"FA"
49.826;18/07/2017 00:00;"13:34";1;685;154;"FA"
49.824;19/07/2017 00:00;"13:14";2.399;3.455;365,69;"FA"
49.825;19/07/2017 00:00;"13:14";52;18;1014;"FA"
49.839;19/07/2017 00:00;"14:22";255;2.300;177,14;"FA"
49.823;19/07/2017 00:00;"13:08";417;3.049;203,7;"FA"
49.827;19/07/2017 00:00;"13:31";2.077;49;202,8;"FA"
49.833;19/07/2017 00:00;"13:53";2.992;3.457;322,56;"FA"
49.832;18/07/2017 00:00;"13:52";1;685;60,14;"FA"
49.837;18/07/2017 00:00;"14:19";1;685;237,18;"FA"
49.836;18/07/2017 00:00;"14:11";1;685;313;"FA"
49.838;18/07/2017 00:00;"14:22";1;685;23,8;"FA"
49.841;18/07/2017 00:00;"14:25";1;685;146;"FA"
49.840;19/07/2017 00:00;"14:21";3.385;3.231;326,99;"FA"
49.876;18/07/2017 00:00;"15:57";1;685;51;"FA"
49.822;19/07/2017 00:00;"13:04";2.103;3.049;97,15;"CC"
49.843;18/07/2017 00:00;"14:32";1;685;86,87;"FA"
49.855;18/07/2017 00:00;"15:06";1;685;23,8;"FA"
49.851;19/07/2017 00:00;"14:52";3.199;3.421;429,6;"FA"
49.845;18/07/2017 00:00;"14:37";1;685;116,61;"FA"
49.871;18/07/2017 00:00;"15:40";1;685;155,48;"FA"
49.847;18/07/2017 00:00;"14:42";1;685;69,5;"FA"
49.849;19/07/2017 00:00;"14:45";3.105;3.231;573,78;"FA"
49.846;18/07/2017 00:00;"14:39";1;685;47;"FA"
49.862;18/07/2017 00:00;"15:18";1;685;150,12;"FA"
49.844;19/07/2017 00:00;"14:33";2.243;18;904,46;"FA"
49.859;18/07/2017 00:00;"15:11";1;685;31,14;"FA"
49.858;18/07/2017 00:00;"15:09";1;685;17;"FA"
49.848;19/07/2017 00:00;"14:41";2.883;18;515,87;"FA"
49.853;18/07/2017 00:00;"15:01";1;685;85,8;"FA"
49.863;18/07/2017 00:00;"15:21";1;685;69,5;"FA"
49.866;18/07/2017 00:00;"15:31";1;685;119,6;"FA"
49.865;18/07/2017 00:00;"15:26";1;685;19,8;"FA"
49.872;18/07/2017 00:00;"15:43";1;685;119,5;"FA"
49.873;18/07/2017 00:00;"15:46";1;685;40,56;"FA"
49.875;18/07/2017 00:00;"15:54";1;685;98;"FA"
49.850;19/07/2017 00:00;"14:49";3.414;3.455;238,49;"CC"
49.842;19/07/2017 00:00;"14:30";2.312;2.300;1075;"FA"
49.857;19/07/2017 00:00;"15:06";3.416;2.300;405,6;"FA"
49.868;19/07/2017 00:00;"15:33";2.551;2.300;338,88;"FA"
49.867;19/07/2017 00:00;"15:27";2.697;2.481;371,26;"FA"
49.861;19/07/2017 00:00;"15:13";613;3.455;365,7;"FA"
49.854;19/07/2017 00:00;"15:00";433;2.182;170,82;"FA"
49.869;19/07/2017 00:00;"15:32";2.393;2.481;243,56;"FA"
49.856;19/07/2017 00:00;"15:02";3.493;3.421;622,07;"FA"
49.852;19/07/2017 00:00;"14:56";3.589;3.457;4153,7;"FA"
49.874;19/07/2017 00:00;"15:45";3.263;3.231;300,52;"FA"
49.870;19/07/2017 00:00;"15:36";3.202;2.300;193,08;"FA"
49.864;19/07/2017 00:00;"15:19";3.408;3.231;813,96;"FA"
49.860;19/07/2017 00:00;"15:11";3.533;3.421;585;"FA"
49.877;19/07/2017 00:00;"15:56";1.952;3.455;311,82;"FA"
49.932;19/07/2017 00:00;"18:04";1.260;2.481;1751,4;"FA"
49.878;18/07/2017 00:00;"16:00";1;685;210;"FA"
49.890;19/07/2017 00:00;"16:28";3.637;3.456;153,81;"FA"
